Index,Case,Prompt,Success,Failure Type,Latency (s),Num Variables,Num Constraints,Prompt Length,Complexity Score,Reverse Prompt,Fidelity
11,Knapsack,"Select items to maximize value under weight limit. Total capacity is 15. Items: [{'id': 'item0', 'value': 9, 'weight': 4}, {'id': 'item1', 'value': 3, 'weight': 3}, {'id': 'item2', 'value': 5, 'weight': 2}, {'id': 'item3', 'value': 7, 'weight': 5}, {'id': 'item4', 'value': 9, 'weight': 1}].",True,,4.9,5,1,291,8.91,We want to maximize the expression \(9 \cdot \text{item0} + 3 \cdot \text{item1} + 5 \cdot \text{item2} + 7 \cdot \text{item3} + 9 \cdot \text{item4}\) with the following constraint: \(4 \cdot \text{item0} + 3 \cdot \text{item1} + 2 \cdot \text{item2} + 5 \cdot \text{item3} + 1 \cdot \text{item4} \leq 15\).,0.02671118530884808
12,Knapsack,"Select items to maximize value under weight limit. Total capacity is 15. Items: [{'id': 'item0', 'value': 8, 'weight': 4}, {'id': 'item1', 'value': 7, 'weight': 1}, {'id': 'item2', 'value': 1, 'weight': 5}, {'id': 'item3', 'value': 10, 'weight': 2}, {'id': 'item4', 'value': 2, 'weight': 5}].",True,,4.5,5,1,292,8.92,"We have a set of five items: item0, item1, item2, item3, and item4. The optimization problem aims to maximize a linear combination of these items, where the coefficients are 8, 7, 1, 10, and 2 respectively.

There is a constraint that must be satisfied: 4 times the value of item0 plus 1 times the value of item1 plus 5 times the value of item2 plus 2 times the value of item3 plus 5 times the value of item4 must be less than or equal to 15. If this constraint is violated, a penalty of 100 will be incurred.

The goal is to find the values for item0, item1, item2, item3, and item4 that maximize the objective function while adhering to the constraint provided.",0.06701570680628273
13,Knapsack,"Select items to maximize value under weight limit. Total capacity is 12. Items: [{'id': 'item0', 'value': 9, 'weight': 5}, {'id': 'item1', 'value': 4, 'weight': 2}, {'id': 'item2', 'value': 8, 'weight': 5}, {'id': 'item3', 'value': 4, 'weight': 4}, {'id': 'item4', 'value': 6, 'weight': 2}].",True,,4.06,5,1,291,8.91,"We are trying to maximize a linear objective function, which is a weighted sum of the variables item0, item1, item2, item3, and item4. The weights for each variable are 9, 4, 8, 4, and 6 respectively.

There is a constraint that needs to be satisfied, which is that the weighted sum of the variables item0, item1, item2, item3, and item4 multiplied by 5, 2, 5, 4, and 2 respectively, should be less than or equal to 12. If this constraint is violated, a penalty of 10 will be incurred.

Therefore, the goal is to find values for item0, item1, item2, item3, and item4 that maximize the objective function while satisfying the given constraint.",0.09431939978563773
14,Knapsack,"Select items to maximize value under weight limit. Total capacity is 17. Items: [{'id': 'item0', 'value': 9, 'weight': 5}, {'id': 'item1', 'value': 5, 'weight': 2}, {'id': 'item2', 'value': 9, 'weight': 4}, {'id': 'item3', 'value': 3, 'weight': 4}, {'id': 'item4', 'value': 7, 'weight': 4}].",True,,5.06,5,1,291,8.91,"We are trying to maximize a linear objective function that depends on five decision variables: item0, item1, item2, item3, and item4. The objective function is to maximize the expression 9*item0 + 5*item1 + 9*item2 + 3*item3 + 7*item4.

There is one constraint in this problem, which is an inequality constraint. The constraint is that 5*item0 + 2*item1 + 4*item2 + 4*item3 + 4*item4 should be less than or equal to 17. If this constraint is violated, a penalty of 100 will be incurred.

Therefore, the goal is to find values for item0, item1, item2, item3, and item4 that maximize the objective function while satisfying the given constraint.",0.07922912205567452
15,Knapsack,"Select items to maximize value under weight limit. Total capacity is 20. Items: [{'id': 'item0', 'value': 10, 'weight': 4}, {'id': 'item1', 'value': 4, 'weight': 5}, {'id': 'item2', 'value': 10, 'weight': 1}, {'id': 'item3', 'value': 9, 'weight': 1}, {'id': 'item4', 'value': 8, 'weight': 5}].",True,,4.3,5,1,293,8.93,"We want to maximize the total value obtained from selecting items, where each item has a different value. There is a constraint that the total weight of the selected items cannot exceed 20 units. The penalty for violating this constraint is set to 100.

The objective is to maximize the total value obtained by selecting items based on their individual values. The values of the items are as follows:
- item0: 10
- item1: 4
- item2: 10
- item3: 9
- item4: 8

Additionally, there is a constraint that the total weight of the selected items must not exceed 20 units.",0.07001166861143523
16,Knapsack,"Select items to maximize value under weight limit. Total capacity is 16. Items: [{'id': 'item0', 'value': 6, 'weight': 3}, {'id': 'item1', 'value': 4, 'weight': 4}, {'id': 'item2', 'value': 1, 'weight': 3}, {'id': 'item3', 'value': 8, 'weight': 1}, {'id': 'item4', 'value': 6, 'weight': 3}].",True,,4.15,5,1,291,8.91,"We are trying to maximize a linear objective function that depends on five variables: item0, item1, item2, item3, and item4. The objective function to be maximized is 6 times item0 plus 4 times item1 plus 1 times item2 plus 8 times item3 plus 6 times item4.

There is one constraint that must be satisfied. The constraint is that the sum of 3 times item0, 4 times item1, 3 times item2, 1 times item3, and 3 times item4 must be less than or equal to 16. If this constraint is violated, a penalty of 100 will be incurred.

Therefore, the goal is to find values for item0, item1, item2, item3, and item4 that maximize the objective function while ensuring that the constraint is not violated.",0.06326530612244897
17,Knapsack,"Select items to maximize value under weight limit. Total capacity is 16. Items: [{'id': 'item0', 'value': 3, 'weight': 4}, {'id': 'item1', 'value': 5, 'weight': 3}, {'id': 'item2', 'value': 9, 'weight': 1}, {'id': 'item3', 'value': 3, 'weight': 1}, {'id': 'item4', 'value': 5, 'weight': 5}].",True,,4.03,5,1,291,8.91,"We are trying to maximize the total value obtained from selecting items, where each item has a specific value. The total weight of the selected items cannot exceed 16 units. The values of the items are as follows: item0 has a value of 3, item1 has a value of 5, item2 has a value of 9, item3 has a value of 3, and item4 has a value of 5. Additionally, there is a penalty of 100 for each unit of weight that exceeds the limit.",0.12569832402234637
18,Knapsack,"Select items to maximize value under weight limit. Total capacity is 12. Items: [{'id': 'item0', 'value': 9, 'weight': 5}, {'id': 'item1', 'value': 2, 'weight': 3}, {'id': 'item2', 'value': 3, 'weight': 4}, {'id': 'item3', 'value': 6, 'weight': 5}, {'id': 'item4', 'value': 1, 'weight': 4}].",True,,4.61,5,1,291,8.91,"We have a problem where we need to maximize a linear objective function. We have five variables: item0, item1, item2, item3, and item4. The objective is to maximize the expression 9*item0 + 2*item1 + 3*item2 + 6*item3 + 1*item4.

We also have one constraint in the form of an inequality: 5*item0 + 3*item1 + 4*item2 + 5*item3 + 4*item4 should be less than or equal to 12. If this constraint is violated, a penalty of 100 will be incurred.",0.07407407407407407
19,Knapsack,"Select items to maximize value under weight limit. Total capacity is 14. Items: [{'id': 'item0', 'value': 10, 'weight': 2}, {'id': 'item1', 'value': 10, 'weight': 2}, {'id': 'item2', 'value': 7, 'weight': 4}, {'id': 'item3', 'value': 5, 'weight': 5}, {'id': 'item4', 'value': 8, 'weight': 2}].",True,,3.79,5,1,293,8.93,"We are trying to maximize the total value of selecting items from a set of five items (item0, item1, item2, item3, item4). Each item has a specific value associated with it (10 for item0, 10 for item1, 7 for item2, 5 for item3, and 8 for item4).

However, there is a constraint that the total weight of the selected items cannot exceed 14 units. The weight of each item is given by (2 for item0, 2 for item1, 4 for item2, 5 for item3, and 2 for item4).

The goal is to select a combination of items that maximizes the total value while ensuring that the total weight does not exceed the specified limit.",0.10491071428571429
20,Knapsack,"Select items to maximize value under weight limit. Total capacity is 18. Items: [{'id': 'item0', 'value': 10, 'weight': 2}, {'id': 'item1', 'value': 2, 'weight': 3}, {'id': 'item2', 'value': 2, 'weight': 2}, {'id': 'item3', 'value': 3, 'weight': 3}, {'id': 'item4', 'value': 3, 'weight': 4}].",True,,3.88,5,1,292,8.92,"We have a set of five items: item0, item1, item2, item3, and item4. We want to maximize a profit function that depends on the quantities of these items. The profit function is defined as follows: maximize 10 times the quantity of item0 plus 2 times the quantity of item1 plus 2 times the quantity of item2 plus 3 times the quantity of item3 plus 3 times the quantity of item4.

There is a constraint that needs to be satisfied: the total weight of the items cannot exceed 18 units. The weight is calculated as 2 times the quantity of item0 plus 3 times the quantity of item1 plus 2 times the quantity of item2 plus 3 times the quantity of item3 plus 4 times the quantity of item4. If this constraint is violated, a penalty of 100 will be incurred.",0.06544754571703561
21,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,5.21,5,2,113,8.13,"We are tasked with assigning a value to each of the cities (City0, City1, City2, City3, City4) such that each city is assigned a value of either 0 or 1. There are two constraints that need to be satisfied: the sum of the values assigned to the cities must be either 1 or 5. Our goal is to minimize the sum of the values assigned to the cities.",0.03508771929824561
22,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,5.53,5,2,113,8.13,"We are trying to minimize the sum of the variables representing cities (City0, City1, City2, City3, City4) while satisfying two constraints. The first constraint requires that exactly one city is selected (City0 + City1 + City2 + City3 + City4 = 1), and the second constraint requires that all five cities are selected (City0 + City1 + City2 + City3 + City4 = 5). Each violation of these constraints incurs a penalty of 10.",0.033582089552238806
23,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.63,5,2,113,8.13,"We want to minimize the sum of variables representing different cities (City0, City1, City2, City3, City4) while satisfying two constraints. The first constraint requires that exactly one city is selected (City0 + City1 + City2 + City3 + City4 = 1), and the second constraint requires that all five cities are selected (City0 + City1 + City2 + City3 + City4 = 5). Each violation of these constraints incurs a penalty of 100.",0.0297951582867784
24,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.81,5,2,113,8.13,"We have a set of variables representing cities: City0, City1, City2, City3, and City4. There are two equality constraints in this problem. The first constraint states that exactly one city must be selected among the five cities, and the penalty for violating this constraint is 10. The second constraint requires exactly five cities to be selected, with the same penalty of 10 for any violations. 

The objective is to minimize the total number of selected cities from the set.",0.02711864406779661
25,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,4.87,5,1,113,7.13,"We are trying to find the best assignment of cities (City0, City1, City2, City3, City4) to a single location. Each city can only be assigned to one location. The goal is to minimize the total number of cities assigned to the location.",0.04610951008645533
26,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,5.84,5,2,113,8.13,"The optimization problem aims to minimize the sum of the products of distances between consecutive cities in a circular route. The problem involves five cities labeled as City0, City1, City2, City3, and City4. 

Two constraints are imposed on the problem:
1. The sum of variables representing the cities must equal 1, ensuring that exactly one city is visited in the route.
2. The sum of products of distances between consecutive cities must equal 1, ensuring that the route forms a closed loop visiting all cities exactly once.

The objective is to minimize the sum of products of distances between consecutive cities in the circular route.",0.03183023872679045
27,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,5.22,5,2,113,8.13,"You have five cities represented by variables City0, City1, City2, City3, and City4. 

Your goal is to minimize the total number of selected cities. 

You have two constraints: 
1. The sum of selected cities must be exactly 1. 
2. The number of adjacent pairs of selected cities must be exactly 1. 

For violating any of these constraints, a penalty of 100 is applied.",0.029106029106029108
28,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,12.53,5,6,113,12.13,"The optimization problem described by this QUBO is to find the assignment of values to variables representing cities (City0, City1, City2, City3, City4) such that exactly one city is selected (sum of selected cities equals 1) and the selected city is minimized. Additionally, there are constraints ensuring that only one city is selected at a time. The goal is to minimize the total value of the selected city while satisfying these constraints.",0.04659498207885305
29,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.64,5,1,113,7.13,"We have a set of five cities: City0, City1, City2, City3, and City4. The optimization problem aims to minimize the total number of selected cities. The constraint requires that exactly one city must be selected out of the five available cities. The penalty for violating this constraint is set to 1000.",0.04819277108433735
30,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.06,5,1,113,7.13,"We have five cities labeled as City0, City1, City2, City3, and City4. The total number of cities visited should be exactly 5. The goal is to minimize the total number of cities visited.",0.21476510067114093
31,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,4.25,5,2,113,8.13,"You are given a set of five cities: City0, City1, City2, City3, and City4. 

Your goal is to assign each city a value of either 0 or 1 in such a way that:
1. Exactly one city is assigned the value of 1, while the rest are assigned the value of 0.
2. Exactly two neighboring cities are assigned the value of 1, while the rest are assigned the value of 0.

You want to minimize the total number of cities assigned the value of 1.",0.025925925925925925
32,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,4.1,5,2,113,8.13,"We are tasked with minimizing the sum of variables representing cities (City0, City1, City2, City3, City4) while satisfying two constraints. 

The first constraint requires that exactly one city is selected, meaning the sum of selected cities must equal 1. The penalty for violating this constraint is 10.

The second constraint ensures that at least one city is selected, meaning the product of selected cities must be 0 (indicating at least one city is selected). The penalty for violating this constraint is also 10.",0.028481012658227847
33,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.47,5,1,113,7.13,"We have five cities, each represented by a variable (City0, City1, City2, City3, City4). The total number of cities visited must be exactly 5. We want to minimize the total number of cities visited.",0.2057877813504823
34,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,6.88,5,5,113,11.13,"The optimization problem aims to minimize the sum of variables representing cities (City0, City1, City2, City3, City4) while ensuring that exactly one city is selected. The constraints enforce that only one city can be chosen by setting the sum of all city variables to 1. The penalty for violating this constraint is set to 10. The objective is to find the combination of cities that results in the lowest total value while adhering to the constraint of selecting only one city.",0.030405405405405407
35,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,4.44,5,2,113,8.13,"We are given a set of variables representing cities: City0, City1, City2, City3, and City4. 

The optimization problem aims to minimize the sum of these variables. 

There are two constraints in the problem:
1. The sum of all cities must be equal to 1, with a penalty of 10 for any deviation from this constraint.
2. The product of each city with the next city in the list must be equal to 1, with a penalty of 10 for any deviation from this constraint.

The goal is to find values for the cities that minimize their sum while satisfying the given constraints.",0.029717682020802376
36,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.27,5,1,113,7.13,"We have a set of 5 cities labeled as City0, City1, City2, City3, and City4. The total number of cities visited must be exactly 5. The goal is to minimize the total number of cities visited.",0.2119205298013245
37,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,3.79,5,2,113,8.13,"We want to find the best assignment of cities (City0, City1, City2, City3, City4) such that each city is assigned exactly once. Additionally, the difference between the number of City0 and the sum of the other cities should be minimized. The goal is to minimize the total number of assigned cities.",0.038929440389294405
38,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,4.51,5,2,113,8.13,"You have a set of variables representing cities: City0, City1, City2, City3, and City4. 

The optimization problem aims to minimize the total number of selected cities. 

There are two constraints in the problem:
1. The sum of selected cities must be exactly 1.
2. Exactly one pair of adjacent cities must be selected.

Each constraint violation incurs a penalty of 10.

The goal is to select the fewest number of cities while satisfying these constraints.",0.0351493848857645
39,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,4.2,5,1,113,7.13,"We have a problem where we need to assign 5 cities (City0, City1, City2, City3, City4) to a route. The goal is to minimize the total distance traveled in the route. 

The total distance traveled is calculated as the sum of the distances between consecutive cities in the route: distance(City0, City1) + distance(City1, City2) + distance(City2, City3) + distance(City3, City4) + distance(City4, City0).

There is a constraint that each city must be visited exactly once, meaning that the sum of cities visited should be equal to 5. If this constraint is violated, a penalty of 1000 is applied.

The objective is to find the assignment of cities to the route that minimizes the total distance traveled.",0.07872078720787208
40,TSP,"Find shortest route visiting each city once and returning. Cities: ['City0', 'City1', 'City2', 'City3', 'City4'].",True,,2.84,5,1,113,7.13,"We are trying to find the assignment of cities (City0, City1, City2, City3, City4) such that exactly one city is selected. The goal is to minimize the total number of selected cities.",0.24324324324324326
41,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person4', 'Person1'], ['Person1', 'Person2']] together.",True,,2.94,4,2,123,7.23,"We have four people, labeled as Person1, Person2, Person3, and Person4. There are two constraints in this problem: 
1. Person4 and Person1 cannot both be assigned the same value.
2. Person1 and Person2 cannot both be assigned the same value.

The goal is to minimize the sum of the product of Person4 and Person1, and the product of Person1 and Person2.",0.14705882352941177
42,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person1', 'Person2'], ['Person0', 'Person3']] together.",True,,3.28,4,2,123,7.23,"We want to minimize the product of two pairs of people, Person1 and Person2, and Person0 and Person3. We have two constraints: Person1 and Person2 cannot be on the same team, and Person0 and Person3 cannot be on the same team. If these constraints are violated, a penalty of 10 is incurred for each violation.",0.018518518518518517
43,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person0', 'Person4'], ['Person3', 'Person4']] together.",True,,3.68,5,2,123,8.23,"We have five people, each represented by a binary variable: Person0, Person1, Person2, Person3, and Person4. 

The goal is to minimize the sum of the products of Person0 and Person4, and Person3 and Person4. 

There are two constraints: 
1. Person0 and Person4 cannot both be 1 at the same time.
2. Person3 and Person4 cannot both be 1 at the same time.

If these constraints are violated, a penalty of 10 is incurred for each violation.",0.017857142857142856
44,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person2', 'Person0'], ['Person4', 'Person0']] together.",True,,3.78,5,2,123,8.23,"We want to minimize the product of the interactions between Person2 and Person0, as well as Person4 and Person0. Additionally, we have constraints that the product of Person2 and Person0 must be less than or equal to 0, with a penalty of 10, and the product of Person4 and Person0 must also be less than or equal to 0, with a penalty of 10.",0.02591792656587473
45,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person2', 'Person1'], ['Person4', 'Person1']] together.",True,,6.01,4,2,123,7.23,"We have four people, each represented by a variable (Person1, Person2, Person3, Person4). There are two constraints in this problem: Person1 and Person2 cannot both be assigned the value of 1 at the same time, and Person1 and Person4 cannot both be assigned the value of 1 at the same time. The penalty for violating each constraint is 10.

The goal is to minimize the sum of the products of Person1 and Person2, and Person1 and Person4.",0.07857142857142857
46,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person0', 'Person3'], ['Person0', 'Person1']] together.",True,,3.69,4,2,123,7.23,"We have a group of four people: Person0, Person1, Person2, and Person3. We want to minimize conflicts within the group based on two constraints. The first constraint penalizes any situation where Person0 and Person3 are assigned to work together. The second constraint penalizes any situation where Person0 and Person1 are assigned to work together. The objective is to minimize conflicts by assigning Person0 to work with individuals other than Person1 and Person3.",0.13921901528013583
47,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person0', 'Person1'], ['Person0', 'Person2']] together.",True,,3.07,3,2,123,6.23,"We have three people, labeled Person0, Person1, and Person2. There are two constraints in this problem: Person0 and Person1 cannot both be assigned the same value, and Person0 and Person2 cannot both be assigned the same value. The goal is to minimize the sum of the products of Person0 with Person1 and Person0 with Person2.",0.10714285714285714
48,Seating,"Assign seats to individuals to minimize conflicts. Avoid seating [['Person1', 'Person4'], ['Person3', 'Person1']] together.",True,,5.83,3,2,123,6.23,"We have three people, Person1, Person4, and Person3. There are two constraints in this problem. The first constraint states that Person1 and Person4 cannot both be assigned the same value. The second constraint states that Person3 and Person1 cannot both be assigned the same value. 

The goal is to minimize the sum of the products of Person1 and Person4, and Person3 and Person1.",0.12301587301587301
